"Sub.ID","Encoding","Group","Direction","JOL","Scored"
11,"RL","JOL C","F",100,1
11,"RL","JOL C","F",100,0
11,"RL","JOL C","F",0,1
11,"RL","JOL C","F",100,1
11,"RL","JOL C","F",100,0
11,"RL","JOL C","F",100,1
11,"RL","JOL C","B",0,1
11,"RL","JOL C","B",100,0
11,"RL","JOL C","B",100,1
11,"RL","JOL C","B",0,0
11,"RL","JOL C","B",0,1
11,"RL","JOL C","B",100,0
11,"RL","JOL C","B",0,0
11,"RL","JOL C","B",100,0
11,"RL","JOL C","B",0,1
11,"RL","JOL C","B",100,1
11,"RL","JOL C","B",0,0
11,"RL","JOL C","B",100,1
11,"RL","JOL C","B",100,1
11,"RL","JOL C","B",0,0
11,"RL","JOL C","B",100,1
11,"RL","JOL C","B",0,1
11,"RL","JOL C","B",0,1
11,"RL","JOL C","B",0,1
11,"RL","JOL C","B",100,1
11,"RL","JOL C","B",100,1
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,0
11,"RL","JOL C","S",100,0
11,"RL","JOL C","S",100,0
11,"RL","JOL C","S",100,0
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,0
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,0
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,0
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,1
11,"RL","JOL C","S",100,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",100,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",100,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",100,0
11,"RL","JOL C","U",0,1
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,0
11,"RL","JOL C","U",0,1
12,"RL","JOL D","B",90,1
12,"RL","JOL D","B",50,0
12,"RL","JOL D","B",90,0
12,"RL","JOL D","B",80,0
12,"RL","JOL D","B",70,0
12,"RL","JOL D","B",70,0
12,"RL","JOL D","B",80,0
12,"RL","JOL D","B",70,0
12,"RL","JOL D","B",90,0
12,"RL","JOL D","B",60,1
12,"RL","JOL D","B",70,0
12,"RL","JOL D","B",80,0
12,"RL","JOL D","B",70,1
12,"RL","JOL D","B",70,0
12,"RL","JOL D","B",70,0
12,"RL","JOL D","B",70,0
12,"RL","JOL D","B",70,1
12,"RL","JOL D","B",70,0
12,"RL","JOL D","B",80,0
12,"RL","JOL D","B",80,1
12,"RL","JOL D","F",80,1
12,"RL","JOL D","F",80,1
12,"RL","JOL D","F",90,0
12,"RL","JOL D","F",80,1
12,"RL","JOL D","F",70,1
12,"RL","JOL D","F",50,0
12,"RL","JOL D","F",60,0
12,"RL","JOL D","F",60,1
12,"RL","JOL D","F",70,1
12,"RL","JOL D","F",80,0
12,"RL","JOL D","F",80,0
12,"RL","JOL D","F",80,1
12,"RL","JOL D","F",80,1
12,"RL","JOL D","F",0,1
12,"RL","JOL D","F",70,1
12,"RL","JOL D","F",60,0
12,"RL","JOL D","F",70,1
12,"RL","JOL D","F",80,0
12,"RL","JOL D","F",60,1
12,"RL","JOL D","F",70,1
12,"RL","JOL D","S",70,1
12,"RL","JOL D","S",0,1
12,"RL","JOL D","S",70,1
12,"RL","JOL D","S",70,0
12,"RL","JOL D","S",80,1
12,"RL","JOL D","S",60,1
12,"RL","JOL D","S",70,1
12,"RL","JOL D","S",80,1
12,"RL","JOL D","S",60,1
12,"RL","JOL D","S",90,1
12,"RL","JOL D","S",70,0
12,"RL","JOL D","S",50,1
12,"RL","JOL D","S",70,0
12,"RL","JOL D","S",100,1
12,"RL","JOL D","S",40,0
12,"RL","JOL D","S",60,1
12,"RL","JOL D","S",80,1
12,"RL","JOL D","S",80,0
12,"RL","JOL D","S",70,1
12,"RL","JOL D","S",80,1
12,"RL","JOL D","U",30,0
12,"RL","JOL D","U",70,1
12,"RL","JOL D","U",30,0
12,"RL","JOL D","U",40,0
12,"RL","JOL D","U",40,0
12,"RL","JOL D","U",20,0
12,"RL","JOL D","U",80,0
12,"RL","JOL D","U",50,0
12,"RL","JOL D","U",60,0
12,"RL","JOL D","U",50,0
12,"RL","JOL D","U",50,0
12,"RL","JOL D","U",50,0
12,"RL","JOL D","U",40,0
12,"RL","JOL D","U",20,0
12,"RL","JOL D","U",30,0
12,"RL","JOL D","U",60,0
12,"RL","JOL D","U",50,0
12,"RL","JOL D","U",60,1
12,"RL","JOL D","U",40,0
12,"RL","JOL D","U",60,0
13,"READ","JOL A","F",56,0
13,"READ","JOL A","F",68,1
13,"READ","JOL A","F",66,0
13,"READ","JOL A","F",47,0
13,"READ","JOL A","F",67,0
13,"READ","JOL A","F",40,0
13,"READ","JOL A","F",77,0
13,"READ","JOL A","F",57,1
13,"READ","JOL A","F",69,0
13,"READ","JOL A","F",55,0
13,"READ","JOL A","F",46,0
13,"READ","JOL A","F",49,0
13,"READ","JOL A","F",64,0
13,"READ","JOL A","F",7,1
13,"READ","JOL A","F",79,0
13,"READ","JOL A","F",73,0
13,"READ","JOL A","F",57,1
13,"READ","JOL A","F",85,1
13,"READ","JOL A","F",66,0
13,"READ","JOL A","F",89,0
13,"READ","JOL A","B",60,0
13,"READ","JOL A","B",76,0
13,"READ","JOL A","B",76,0
13,"READ","JOL A","B",55,0
13,"READ","JOL A","B",79,0
13,"READ","JOL A","B",98,1
13,"READ","JOL A","B",64,0
13,"READ","JOL A","B",87,0
13,"READ","JOL A","B",68,0
13,"READ","JOL A","B",39,0
13,"READ","JOL A","B",47,0
13,"READ","JOL A","B",70,0
13,"READ","JOL A","B",69,0
13,"READ","JOL A","B",77,0
13,"READ","JOL A","B",97,0
13,"READ","JOL A","B",88,0
13,"READ","JOL A","B",55,0
13,"READ","JOL A","B",68,0
13,"READ","JOL A","B",75,0
13,"READ","JOL A","B",74,0
13,"READ","JOL A","S",67,1
13,"READ","JOL A","S",74,0
13,"READ","JOL A","S",35,0
13,"READ","JOL A","S",77,0
13,"READ","JOL A","S",90,1
13,"READ","JOL A","S",65,0
13,"READ","JOL A","S",45,0
13,"READ","JOL A","S",68,1
13,"READ","JOL A","S",89,0
13,"READ","JOL A","S",78,0
13,"READ","JOL A","S",56,0
13,"READ","JOL A","S",45,0
13,"READ","JOL A","S",35,0
13,"READ","JOL A","S",NA,1
13,"READ","JOL A","S",65,0
13,"READ","JOL A","S",56,1
13,"READ","JOL A","S",34,1
13,"READ","JOL A","S",56,1
13,"READ","JOL A","S",65,0
13,"READ","JOL A","S",45,0
13,"READ","JOL A","U",23,0
13,"READ","JOL A","U",65,0
13,"READ","JOL A","U",75,0
13,"READ","JOL A","U",67,0
13,"READ","JOL A","U",65,0
13,"READ","JOL A","U",58,0
13,"READ","JOL A","U",56,0
13,"READ","JOL A","U",45,0
13,"READ","JOL A","U",45,0
13,"READ","JOL A","U",54,0
13,"READ","JOL A","U",56,0
13,"READ","JOL A","U",55,0
13,"READ","JOL A","U",76,0
13,"READ","JOL A","U",NA,0
13,"READ","JOL A","U",78,0
13,"READ","JOL A","U",34,0
13,"READ","JOL A","U",30,0
13,"READ","JOL A","U",65,0
13,"READ","JOL A","U",34,0
13,"READ","JOL A","U",78,0
14,"READ","JOL B","F",45,0
14,"READ","JOL B","F",0,1
14,"READ","JOL B","F",10,1
14,"READ","JOL B","F",76,1
14,"READ","JOL B","F",60,1
14,"READ","JOL B","F",20,1
14,"READ","JOL B","F",100,1
14,"READ","JOL B","F",25,1
14,"READ","JOL B","F",89,1
14,"READ","JOL B","F",46,0
14,"READ","JOL B","F",90,1
14,"READ","JOL B","F",60,1
14,"READ","JOL B","F",50,1
14,"READ","JOL B","F",48,1
14,"READ","JOL B","F",50,0
14,"READ","JOL B","F",0,1
14,"READ","JOL B","F",30,0
14,"READ","JOL B","F",50,1
14,"READ","JOL B","F",40,1
14,"READ","JOL B","F",40,1
14,"READ","JOL B","B",75,1
14,"READ","JOL B","B",60,1
14,"READ","JOL B","B",0,0
14,"READ","JOL B","B",78,0
14,"READ","JOL B","B",10,0
14,"READ","JOL B","B",0,0
14,"READ","JOL B","B",20,1
14,"READ","JOL B","B",100,0
14,"READ","JOL B","B",70,1
14,"READ","JOL B","B",60,1
14,"READ","JOL B","B",40,0
14,"READ","JOL B","B",100,0
14,"READ","JOL B","B",85,0
14,"READ","JOL B","B",70,0
14,"READ","JOL B","B",NA,0
14,"READ","JOL B","B",100,0
14,"READ","JOL B","B",78,0
14,"READ","JOL B","B",65,1
14,"READ","JOL B","B",90,0
14,"READ","JOL B","B",5,1
14,"READ","JOL B","S",90,1
14,"READ","JOL B","S",60,1
14,"READ","JOL B","S",100,1
14,"READ","JOL B","S",100,1
14,"READ","JOL B","S",30,0
14,"READ","JOL B","S",25,1
14,"READ","JOL B","S",70,1
14,"READ","JOL B","S",100,1
14,"READ","JOL B","S",15,1
14,"READ","JOL B","S",20,0
14,"READ","JOL B","S",80,1
14,"READ","JOL B","S",60,1
14,"READ","JOL B","S",30,0
14,"READ","JOL B","S",NA,0
14,"READ","JOL B","S",0,0
14,"READ","JOL B","S",55,1
14,"READ","JOL B","S",100,1
14,"READ","JOL B","S",40,1
14,"READ","JOL B","S",50,1
14,"READ","JOL B","S",75,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",10,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",2,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",5,1
14,"READ","JOL B","U",2,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",0,1
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",2,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",0,0
14,"READ","JOL B","U",1,0
14,"READ","JOL B","U",10,0
14,"READ","JOL B","U",0,1
14,"READ","JOL B","U",0,0
15,"READ","JOL C","F",90,0
15,"READ","JOL C","F",80,0
15,"READ","JOL C","F",65,0
15,"READ","JOL C","F",20,0
15,"READ","JOL C","F",50,0
15,"READ","JOL C","F",95,0
15,"READ","JOL C","F",50,0
15,"READ","JOL C","F",75,1
15,"READ","JOL C","F",35,0
15,"READ","JOL C","F",96,0
15,"READ","JOL C","F",30,0
15,"READ","JOL C","F",95,0
15,"READ","JOL C","F",80,0
15,"READ","JOL C","F",90,1
15,"READ","JOL C","F",95,0
15,"READ","JOL C","F",95,0
15,"READ","JOL C","F",80,0
15,"READ","JOL C","F",80,0
15,"READ","JOL C","F",15,0
15,"READ","JOL C","F",95,1
15,"READ","JOL C","B",25,0
15,"READ","JOL C","B",65,1
15,"READ","JOL C","B",50,1
15,"READ","JOL C","B",10,0
15,"READ","JOL C","B",80,0
15,"READ","JOL C","B",80,0
15,"READ","JOL C","B",95,0
15,"READ","JOL C","B",80,1
15,"READ","JOL C","B",100,0
15,"READ","JOL C","B",95,1
15,"READ","JOL C","B",20,0
15,"READ","JOL C","B",50,1
15,"READ","JOL C","B",65,1
15,"READ","JOL C","B",45,1
15,"READ","JOL C","B",85,1
15,"READ","JOL C","B",80,0
15,"READ","JOL C","B",95,0
15,"READ","JOL C","B",75,1
15,"READ","JOL C","B",80,1
15,"READ","JOL C","B",80,0
15,"READ","JOL C","S",100,1
15,"READ","JOL C","S",95,0
15,"READ","JOL C","S",95,0
15,"READ","JOL C","S",90,0
15,"READ","JOL C","S",100,1
15,"READ","JOL C","S",70,1
15,"READ","JOL C","S",100,0
15,"READ","JOL C","S",30,0
15,"READ","JOL C","S",100,1
15,"READ","JOL C","S",80,1
15,"READ","JOL C","S",100,1
15,"READ","JOL C","S",90,1
15,"READ","JOL C","S",95,0
15,"READ","JOL C","S",100,0
15,"READ","JOL C","S",100,1
15,"READ","JOL C","S",95,1
15,"READ","JOL C","S",90,0
15,"READ","JOL C","S",95,0
15,"READ","JOL C","S",100,0
15,"READ","JOL C","S",100,1
15,"READ","JOL C","U",NA,0
15,"READ","JOL C","U",4,0
15,"READ","JOL C","U",20,0
15,"READ","JOL C","U",20,0
15,"READ","JOL C","U",5,0
15,"READ","JOL C","U",10,0
15,"READ","JOL C","U",10,0
15,"READ","JOL C","U",15,0
15,"READ","JOL C","U",5,0
15,"READ","JOL C","U",50,0
15,"READ","JOL C","U",30,0
15,"READ","JOL C","U",60,1
15,"READ","JOL C","U",5,0
15,"READ","JOL C","U",30,0
15,"READ","JOL C","U",30,0
15,"READ","JOL C","U",5,0
15,"READ","JOL C","U",0,0
15,"READ","JOL C","U",5,0
15,"READ","JOL C","U",30,0
15,"READ","JOL C","U",15,0
16,"READ","JOL D","B",20,0
16,"READ","JOL D","B",30,0
16,"READ","JOL D","B",50,0
16,"READ","JOL D","B",100,0
16,"READ","JOL D","B",50,0
16,"READ","JOL D","B",30,0
16,"READ","JOL D","B",100,0
16,"READ","JOL D","B",100,0
16,"READ","JOL D","B",30,1
16,"READ","JOL D","B",50,0
16,"READ","JOL D","B",80,1
16,"READ","JOL D","B",70,0
16,"READ","JOL D","B",100,1
16,"READ","JOL D","B",30,0
16,"READ","JOL D","B",50,0
16,"READ","JOL D","B",100,0
16,"READ","JOL D","B",50,0
16,"READ","JOL D","B",50,1
16,"READ","JOL D","B",100,0
16,"READ","JOL D","B",100,1
16,"READ","JOL D","F",30,1
16,"READ","JOL D","F",100,1
16,"READ","JOL D","F",30,1
16,"READ","JOL D","F",100,1
16,"READ","JOL D","F",60,1
16,"READ","JOL D","F",30,0
16,"READ","JOL D","F",0,0
16,"READ","JOL D","F",30,1
16,"READ","JOL D","F",80,0
16,"READ","JOL D","F",20,0
16,"READ","JOL D","F",60,1
16,"READ","JOL D","F",50,1
16,"READ","JOL D","F",50,1
16,"READ","JOL D","F",30,0
16,"READ","JOL D","F",100,1
16,"READ","JOL D","F",50,1
16,"READ","JOL D","F",50,1
16,"READ","JOL D","F",100,0
16,"READ","JOL D","F",100,1
16,"READ","JOL D","F",100,1
16,"READ","JOL D","S",80,1
16,"READ","JOL D","S",100,1
16,"READ","JOL D","S",80,1
16,"READ","JOL D","S",80,1
16,"READ","JOL D","S",70,0
16,"READ","JOL D","S",30,1
16,"READ","JOL D","S",50,1
16,"READ","JOL D","S",30,0
16,"READ","JOL D","S",80,0
16,"READ","JOL D","S",100,1
16,"READ","JOL D","S",80,1
16,"READ","JOL D","S",80,0
16,"READ","JOL D","S",10,0
16,"READ","JOL D","S",60,0
16,"READ","JOL D","S",80,1
16,"READ","JOL D","S",70,1
16,"READ","JOL D","S",40,1
16,"READ","JOL D","S",10,0
16,"READ","JOL D","S",100,1
16,"READ","JOL D","S",30,1
16,"READ","JOL D","U",1,0
16,"READ","JOL D","U",50,1
16,"READ","JOL D","U",10,1
16,"READ","JOL D","U",303,0
16,"READ","JOL D","U",20,0
16,"READ","JOL D","U",30,0
16,"READ","JOL D","U",30,0
16,"READ","JOL D","U",10,0
16,"READ","JOL D","U",1,0
16,"READ","JOL D","U",20,0
16,"READ","JOL D","U",10,0
16,"READ","JOL D","U",10,0
16,"READ","JOL D","U",1,0
16,"READ","JOL D","U",10,0
16,"READ","JOL D","U",1,0
16,"READ","JOL D","U",1,1
16,"READ","JOL D","U",10,0
16,"READ","JOL D","U",30,0
16,"READ","JOL D","U",1,0
16,"READ","JOL D","U",1,0
17,"IS","JOL A","F",50,1
17,"IS","JOL A","F",50,1
17,"IS","JOL A","F",30,1
17,"IS","JOL A","F",40,1
17,"IS","JOL A","F",10,1
17,"IS","JOL A","F",40,1
17,"IS","JOL A","F",30,0
17,"IS","JOL A","F",70,1
17,"IS","JOL A","F",40,1
17,"IS","JOL A","F",NA,1
17,"IS","JOL A","F",30,0
17,"IS","JOL A","F",40,1
17,"IS","JOL A","F",30,1
17,"IS","JOL A","F",60,1
17,"IS","JOL A","F",60,1
17,"IS","JOL A","F",60,1
17,"IS","JOL A","F",60,1
17,"IS","JOL A","F",80,1
17,"IS","JOL A","F",20,1
17,"IS","JOL A","F",50,1
17,"IS","JOL A","B",50,1
17,"IS","JOL A","B",30,1
17,"IS","JOL A","B",40,1
17,"IS","JOL A","B",40,0
17,"IS","JOL A","B",20,1
17,"IS","JOL A","B",40,1
17,"IS","JOL A","B",30,1
17,"IS","JOL A","B",50,1
17,"IS","JOL A","B",50,1
17,"IS","JOL A","B",10,1
17,"IS","JOL A","B",30,1
17,"IS","JOL A","B",3,1
17,"IS","JOL A","B",40,0
17,"IS","JOL A","B",30,1
17,"IS","JOL A","B",50,1
17,"IS","JOL A","B",40,1
17,"IS","JOL A","B",50,1
17,"IS","JOL A","B",50,1
17,"IS","JOL A","B",70,1
17,"IS","JOL A","B",20,1
17,"IS","JOL A","S",70,1
17,"IS","JOL A","S",50,1
17,"IS","JOL A","S",60,0
17,"IS","JOL A","S",50,1
17,"IS","JOL A","S",80,1
17,"IS","JOL A","S",40,1
17,"IS","JOL A","S",70,1
17,"IS","JOL A","S",80,1
17,"IS","JOL A","S",60,1
17,"IS","JOL A","S",40,1
17,"IS","JOL A","S",50,1
17,"IS","JOL A","S",60,1
17,"IS","JOL A","S",60,1
17,"IS","JOL A","S",60,1
17,"IS","JOL A","S",70,1
17,"IS","JOL A","S",90,1
17,"IS","JOL A","S",50,1
17,"IS","JOL A","S",80,1
17,"IS","JOL A","S",60,0
17,"IS","JOL A","S",75,0
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",10,0
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",20,1
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",40,0
17,"IS","JOL A","U",30,1
17,"IS","JOL A","U",10,1
17,"IS","JOL A","U",30,0
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",30,0
17,"IS","JOL A","U",10,0
17,"IS","JOL A","U",10,0
17,"IS","JOL A","U",20,0
17,"IS","JOL A","U",30,1
17,"IS","JOL A","U",10,1
18,"IS","JOL B","F",65,1
18,"IS","JOL B","F",80,0
18,"IS","JOL B","F",65,1
18,"IS","JOL B","F",70,1
18,"IS","JOL B","F",80,0
18,"IS","JOL B","F",70,1
18,"IS","JOL B","F",90,0
18,"IS","JOL B","F",70,1
18,"IS","JOL B","F",80,1
18,"IS","JOL B","F",40,1
18,"IS","JOL B","F",90,1
18,"IS","JOL B","F",50,1
18,"IS","JOL B","F",60,1
18,"IS","JOL B","F",70,1
18,"IS","JOL B","F",60,1
18,"IS","JOL B","F",80,1
18,"IS","JOL B","F",70,1
18,"IS","JOL B","F",85,0
18,"IS","JOL B","F",60,1
18,"IS","JOL B","F",70,1
18,"IS","JOL B","B",50,1
18,"IS","JOL B","B",80,0
18,"IS","JOL B","B",70,0
18,"IS","JOL B","B",60,0
18,"IS","JOL B","B",80,1
18,"IS","JOL B","B",20,0
18,"IS","JOL B","B",7,1
18,"IS","JOL B","B",80,1
18,"IS","JOL B","B",70,0
18,"IS","JOL B","B",90,1
18,"IS","JOL B","B",70,0
18,"IS","JOL B","B",80,0
18,"IS","JOL B","B",50,0
18,"IS","JOL B","B",60,0
18,"IS","JOL B","B",75,1
18,"IS","JOL B","B",80,0
18,"IS","JOL B","B",70,1
18,"IS","JOL B","B",80,0
18,"IS","JOL B","B",70,1
18,"IS","JOL B","B",70,1
18,"IS","JOL B","S",65,1
18,"IS","JOL B","S",60,0
18,"IS","JOL B","S",60,1
18,"IS","JOL B","S",75,1
18,"IS","JOL B","S",90,1
18,"IS","JOL B","S",60,1
18,"IS","JOL B","S",70,1
18,"IS","JOL B","S",50,1
18,"IS","JOL B","S",50,1
18,"IS","JOL B","S",70,1
18,"IS","JOL B","S",60,1
18,"IS","JOL B","S",80,1
18,"IS","JOL B","S",80,0
18,"IS","JOL B","S",70,1
18,"IS","JOL B","S",70,1
18,"IS","JOL B","S",50,1
18,"IS","JOL B","S",80,1
18,"IS","JOL B","S",70,1
18,"IS","JOL B","S",40,1
18,"IS","JOL B","S",70,1
18,"IS","JOL B","U",70,0
18,"IS","JOL B","U",60,0
18,"IS","JOL B","U",767,0
18,"IS","JOL B","U",50,0
18,"IS","JOL B","U",60,0
18,"IS","JOL B","U",50,0
18,"IS","JOL B","U",40,0
18,"IS","JOL B","U",70,0
18,"IS","JOL B","U",70,0
18,"IS","JOL B","U",50,0
18,"IS","JOL B","U",70,0
18,"IS","JOL B","U",70,0
18,"IS","JOL B","U",80,0
18,"IS","JOL B","U",40,0
18,"IS","JOL B","U",60,0
18,"IS","JOL B","U",80,0
18,"IS","JOL B","U",70,0
18,"IS","JOL B","U",60,0
18,"IS","JOL B","U",70,1
18,"IS","JOL B","U",50,0
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,1
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,1
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,1
19,"IS","JOL C","F",100,1
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,1
19,"IS","JOL C","F",10,1
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,1
19,"IS","JOL C","F",100,0
19,"IS","JOL C","F",100,0
19,"IS","JOL C","B",100,0
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,0
19,"IS","JOL C","B",100,0
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,0
19,"IS","JOL C","B",50,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",1000,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,0
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","B",100,1
19,"IS","JOL C","S",50,0
19,"IS","JOL C","S",100,0
19,"IS","JOL C","S",100,0
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",100,0
19,"IS","JOL C","S",100,0
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",100,0
19,"IS","JOL C","S",100,0
19,"IS","JOL C","S",NA,1
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",10,0
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",100,0
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",100,1
19,"IS","JOL C","S",100,1
19,"IS","JOL C","U",0,0
19,"IS","JOL C","U",0,0
19,"IS","JOL C","U",100,0
19,"IS","JOL C","U",100,1
19,"IS","JOL C","U",0,0
19,"IS","JOL C","U",100,1
19,"IS","JOL C","U",50,0
19,"IS","JOL C","U",0,0
19,"IS","JOL C","U",0,0
19,"IS","JOL C","U",100,1
19,"IS","JOL C","U",100,0
19,"IS","JOL C","U",0,0
19,"IS","JOL C","U",50,0
19,"IS","JOL C","U",NA,1
19,"IS","JOL C","U",25,0
19,"IS","JOL C","U",25,0
19,"IS","JOL C","U",0,0
19,"IS","JOL C","U",0,0
19,"IS","JOL C","U",NA,0
19,"IS","JOL C","U",25,1
20,"IS","JOL D","B",100,0
20,"IS","JOL D","B",10,0
20,"IS","JOL D","B",100,0
20,"IS","JOL D","B",50,0
20,"IS","JOL D","B",40,0
20,"IS","JOL D","B",50,1
20,"IS","JOL D","B",100,0
20,"IS","JOL D","B",50,0
20,"IS","JOL D","B",50,1
20,"IS","JOL D","B",100,0
20,"IS","JOL D","B",100,0
20,"IS","JOL D","B",30,0
20,"IS","JOL D","B",20,1
20,"IS","JOL D","B",100,0
20,"IS","JOL D","B",50,0
20,"IS","JOL D","B",50,1
20,"IS","JOL D","B",100,1
20,"IS","JOL D","B",50,0
20,"IS","JOL D","B",50,0
20,"IS","JOL D","B",100,1
20,"IS","JOL D","F",100,0
20,"IS","JOL D","F",40,1
20,"IS","JOL D","F",30,0
20,"IS","JOL D","F",100,1
20,"IS","JOL D","F",100,0
20,"IS","JOL D","F",0,1
20,"IS","JOL D","F",100,1
20,"IS","JOL D","F",50,1
20,"IS","JOL D","F",100,1
20,"IS","JOL D","F",0,0
20,"IS","JOL D","F",50,1
20,"IS","JOL D","F",30,1
20,"IS","JOL D","F",40,1
20,"IS","JOL D","F",50,1
20,"IS","JOL D","F",100,1
20,"IS","JOL D","F",50,1
20,"IS","JOL D","F",100,1
20,"IS","JOL D","F",50,0
20,"IS","JOL D","F",100,1
20,"IS","JOL D","F",40,1
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",100,0
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",100,0
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",50,1
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",10,0
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",40,0
20,"IS","JOL D","S",100,0
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",100,1
20,"IS","JOL D","S",100,0
20,"IS","JOL D","S",100,0
20,"IS","JOL D","S",100,1
20,"IS","JOL D","U",30,1
20,"IS","JOL D","U",10,0
20,"IS","JOL D","U",2,0
20,"IS","JOL D","U",40,0
20,"IS","JOL D","U",20,0
20,"IS","JOL D","U",50,1
20,"IS","JOL D","U",40,0
20,"IS","JOL D","U",10,0
20,"IS","JOL D","U",20,0
20,"IS","JOL D","U",20,0
20,"IS","JOL D","U",30,0
20,"IS","JOL D","U",20,0
20,"IS","JOL D","U",20,0
20,"IS","JOL D","U",10,0
20,"IS","JOL D","U",10,0
20,"IS","JOL D","U",0,0
20,"IS","JOL D","U",10,0
20,"IS","JOL D","U",50,1
20,"IS","JOL D","U",0,0
20,"IS","JOL D","U",20,0
21,"RL","JOL A","F",90,1
21,"RL","JOL A","F",98,1
21,"RL","JOL A","F",90,1
21,"RL","JOL A","F",100,1
21,"RL","JOL A","F",100,1
21,"RL","JOL A","F",100,1
21,"RL","JOL A","F",80,1
21,"RL","JOL A","F",70,1
21,"RL","JOL A","F",67,1
21,"RL","JOL A","F",98,1
21,"RL","JOL A","F",60,1
21,"RL","JOL A","F",100,0
21,"RL","JOL A","F",100,1
21,"RL","JOL A","F",78,1
21,"RL","JOL A","F",99,1
21,"RL","JOL A","F",90,1
21,"RL","JOL A","F",90,1
21,"RL","JOL A","F",87,1
21,"RL","JOL A","F",98,1
21,"RL","JOL A","F",78,1
21,"RL","JOL A","B",98,1
21,"RL","JOL A","B",78,1
21,"RL","JOL A","B",100,1
21,"RL","JOL A","B",90,0
21,"RL","JOL A","B",79,1
21,"RL","JOL A","B",10,1
21,"RL","JOL A","B",78,1
21,"RL","JOL A","B",100,1
21,"RL","JOL A","B",80,1
21,"RL","JOL A","B",100,1
21,"RL","JOL A","B",70,1
21,"RL","JOL A","B",100,0
21,"RL","JOL A","B",98,0
21,"RL","JOL A","B",78,0
21,"RL","JOL A","B",100,1
