"ExperimentName","Subject","Block","Direction","JOL","RT","Recall","type"
"READ_JOL D",16,1,"F",35,3122,100,"READ"
"READ_JOL D",16,1,"F",90,1925,100,"READ"
"READ_JOL D",16,1,"F",50,4441,100,"READ"
"READ_JOL D",16,1,"F",60,2837,100,"READ"
"READ_JOL D",16,1,"F",50,2100,100,"READ"
"READ_JOL D",16,1,"F",40,4111,0,"READ"
"READ_JOL D",16,1,"F",100,4161,100,"READ"
"READ_JOL D",16,1,"F",90,5176,100,"READ"
"READ_JOL D",16,1,"F",90,3053,100,"READ"
"READ_JOL D",16,1,"F",55,3357,100,"READ"
"READ_JOL D",16,1,"F",70,3210,100,"READ"
"READ_JOL D",16,1,"F",65,2751,100,"READ"
"READ_JOL D",16,1,"F",40,4690,100,"READ"
"READ_JOL D",16,1,"F",50,4145,100,"READ"
"READ_JOL D",16,1,"F",50,3157,100,"READ"
"READ_JOL D",16,1,"F",50,4669,100,"READ"
"READ_JOL D",16,1,"F",50,2405,100,"READ"
"READ_JOL D",16,1,"F",60,5658,100,"READ"
"READ_JOL D",16,1,"F",70,8950,100,"READ"
"READ_JOL D",16,1,"S",65,8305,100,"READ"
"READ_JOL D",16,1,"S",90,2915,100,"READ"
"READ_JOL D",16,1,"S",90,2779,100,"READ"
"READ_JOL D",16,1,"S",90,2400,100,"READ"
"READ_JOL D",16,1,"S",60,5251,100,"READ"
"READ_JOL D",16,1,"S",60,3007,100,"READ"
"READ_JOL D",16,1,"S",80,3621,0,"READ"
"READ_JOL D",16,1,"S",80,2506,100,"READ"
"READ_JOL D",16,1,"S",80,2423,100,"READ"
"READ_JOL D",16,1,"S",85,3869,100,"READ"
"READ_JOL D",16,1,"S",95,3554,100,"READ"
"READ_JOL D",16,1,"S",60,3607,100,"READ"
"READ_JOL D",16,1,"S",80,4748,100,"READ"
"READ_JOL D",16,1,"S",70,4621,100,"READ"
"READ_JOL D",16,1,"S",40,2938,0,"READ"
"READ_JOL D",16,1,"S",80,3324,100,"READ"
"READ_JOL D",16,1,"S",90,2536,100,"READ"
"READ_JOL D",16,1,"S",50,4511,0,"READ"
"READ_JOL D",16,1,"S",80,4677,100,"READ"
"READ_JOL D",16,1,"S",70,4563,100,"READ"
"READ_JOL D",16,1,"U",30,3754,100,"READ"
"READ_JOL D",16,1,"U",60,4094,100,"READ"
"READ_JOL D",16,1,"U",40,2579,100,"READ"
"READ_JOL D",16,1,"U",50,6436,100,"READ"
"READ_JOL D",16,1,"U",30,3351,0,"READ"
"READ_JOL D",16,1,"U",70,6571,0,"READ"
"READ_JOL D",16,1,"U",30,4659,0,"READ"
"READ_JOL D",16,1,"U",40,4149,0,"READ"
"READ_JOL D",16,1,"U",40,5434,100,"READ"
"READ_JOL D",16,1,"U",30,5081,0,"READ"
"READ_JOL D",16,1,"U",50,5747,0,"READ"
"READ_JOL D",16,1,"U",30,6968,0,"READ"
"READ_JOL D",16,1,"U",20,2381,0,"READ"
"READ_JOL D",16,1,"U",40,2353,0,"READ"
"READ_JOL D",16,1,"U",35,5759,100,"READ"
"READ_JOL D",16,1,"U",50,4493,0,"READ"
"READ_JOL D",16,1,"U",45,4376,100,"READ"
"READ_JOL D",16,1,"U",65,3909,100,"READ"
"READ_JOL D",16,1,"U",40,3547,100,"READ"
"READ_JOL D",16,1,"U",40,3034,0,"READ"
"READ_JOL D",16,2,"B",75,3846,0,"READ"
"READ_JOL D",16,2,"B",60,2135,100,"READ"
"READ_JOL D",16,2,"B",60,10968,0,"READ"
"READ_JOL D",16,2,"B",60,2617,0,"READ"
"READ_JOL D",16,2,"B",40,3813,0,"READ"
"READ_JOL D",16,2,"B",80,3374,100,"READ"
"READ_JOL D",16,2,"B",60,3630,100,"READ"
"READ_JOL D",16,2,"B",60,2271,0,"READ"
"READ_JOL D",16,2,"B",55,6193,0,"READ"
"READ_JOL D",16,2,"B",70,3016,100,"READ"
"READ_JOL D",16,2,"B",40,2984,0,"READ"
"READ_JOL D",16,2,"B",60,14183,0,"READ"
"READ_JOL D",16,2,"B",50,3624,0,"READ"
"READ_JOL D",16,2,"B",80,2737,0,"READ"
"READ_JOL D",16,2,"B",70,4026,0,"READ"
"READ_JOL D",16,2,"B",50,5652,0,"READ"
"READ_JOL D",16,2,"B",60,3923,0,"READ"
"READ_JOL D",16,2,"B",30,5176,100,"READ"
"READ_JOL D",16,2,"B",90,2654,100,"READ"
"READ_JOL D",16,2,"B",70,4733,100,"READ"
"READ_JOL D",16,2,"F",50,6972,100,"READ"
"READ_JOL D",16,2,"F",75,2359,0,"READ"
"READ_JOL D",16,2,"F",60,6948,100,"READ"
"READ_JOL D",16,2,"F",40,2477,100,"READ"
"READ_JOL D",16,2,"F",70,3106,100,"READ"
"READ_JOL D",16,2,"F",65,5229,0,"READ"
"READ_JOL D",16,2,"F",50,3736,0,"READ"
"READ_JOL D",16,2,"F",60,3616,0,"READ"
"READ_JOL D",16,2,"F",65,5837,100,"READ"
"READ_JOL D",16,2,"F",80,2210,0,"READ"
"READ_JOL D",16,2,"F",40,4643,100,"READ"
"READ_JOL D",16,2,"F",50,3859,0,"READ"
"READ_JOL D",16,2,"F",30,2476,100,"READ"
"READ_JOL D",16,2,"F",70,5006,100,"READ"
"READ_JOL D",16,2,"F",65,7408,100,"READ"
"READ_JOL D",16,2,"F",70,2888,100,"READ"
"READ_JOL D",16,2,"F",70,2626,100,"READ"
"READ_JOL D",16,2,"F",65,5123,100,"READ"
"READ_JOL D",16,2,"F",80,2700,100,"READ"
"READ_JOL D",16,2,"F",40,7268,100,"READ"
"READ_JOL D",16,2,"S",75,6184,100,"READ"
"READ_JOL D",16,2,"S",40,3835,100,"READ"
"READ_JOL D",16,2,"S",50,3893,0,"READ"
"READ_JOL D",16,2,"S",60,5885,100,"READ"
"READ_JOL D",16,2,"S",60,3991,0,"READ"
"READ_JOL D",16,2,"S",50,6247,100,"READ"
"READ_JOL D",16,2,"S",70,3299,100,"READ"
"READ_JOL D",16,2,"S",50,2993,100,"READ"
"READ_JOL D",16,2,"S",80,3864,100,"READ"
"READ_JOL D",16,2,"S",60,4426,0,"READ"
"READ_JOL D",16,2,"S",75,2684,100,"READ"
"READ_JOL D",16,2,"S",40,3155,100,"READ"
"READ_JOL D",16,2,"S",70,8198,100,"READ"
"READ_JOL D",16,2,"S",75,3627,100,"READ"
"READ_JOL D",16,2,"S",60,2769,100,"READ"
"READ_JOL D",16,2,"S",80,2632,100,"READ"
"READ_JOL D",16,2,"S",40,8398,100,"READ"
"READ_JOL D",16,2,"S",60,2133,100,"READ"
"READ_JOL D",16,2,"S",60,3798,100,"READ"
"READ_JOL D",16,2,"S",50,2195,100,"READ"
"READ_JOL D",16,2,"U",30,6029,0,"READ"
"READ_JOL D",16,2,"U",30,3688,0,"READ"
"READ_JOL D",16,2,"U",65,5594,0,"READ"
"READ_JOL D",16,2,"U",50,6983,100,"READ"
"READ_JOL D",16,2,"U",70,6656,100,"READ"
"READ_JOL D",16,2,"U",55,6595,0,"READ"
"READ_JOL D",16,2,"U",70,2412,100,"READ"
"READ_JOL D",16,2,"U",40,3704,0,"READ"
"READ_JOL D",16,2,"U",70,5074,100,"READ"
"READ_JOL D",16,2,"U",40,2253,0,"READ"
"READ_JOL D",16,2,"U",40,4213,0,"READ"
"READ_JOL D",16,2,"U",4,3728,100,"READ"
"READ_JOL D",16,2,"U",40,2477,0,"READ"
"READ_JOL D",16,2,"U",40,3205,100,"READ"
"READ_JOL D",16,2,"U",30,2257,0,"READ"
"READ_JOL D",16,2,"U",50,6146,0,"READ"
"READ_JOL D",16,2,"U",30,5430,0,"READ"
"READ_JOL D",16,2,"U",40,2998,0,"READ"
"READ_JOL D",16,2,"U",40,2204,0,"READ"
"READ_JOL D",16,2,"U",70,6985,0,"READ"
"READ_JOL A",25,1,"F",88,15835,100,"READ"
"READ_JOL A",25,1,"F",77,2565,100,"READ"
"READ_JOL A",25,1,"F",99,3102,100,"READ"
"READ_JOL A",25,1,"F",56,3675,0,"READ"
"READ_JOL A",25,1,"F",33,4452,0,"READ"
"READ_JOL A",25,1,"F",66,4166,100,"READ"
"READ_JOL A",25,1,"F",88,2835,0,"READ"
"READ_JOL A",25,1,"F",77,2361,0,"READ"
"READ_JOL A",25,1,"F",55,3723,0,"READ"
"READ_JOL A",25,1,"F",99,3085,100,"READ"
"READ_JOL A",25,1,"F",99,9041,0,"READ"
"READ_JOL A",25,1,"F",100,5301,100,"READ"
"READ_JOL A",25,1,"F",100,11812,100,"READ"
"READ_JOL A",25,1,"F",66,2536,100,"READ"
"READ_JOL A",25,1,"F",99,2454,0,"READ"
"READ_JOL A",25,1,"F",66,4339,0,"READ"
"READ_JOL A",25,1,"F",88,4665,0,"READ"
"READ_JOL A",25,1,"F",55,5767,100,"READ"
"READ_JOL A",25,1,"F",99,4198,100,"READ"
"READ_JOL A",25,1,"B",99,4159,0,"READ"
"READ_JOL A",25,1,"B",99,3017,0,"READ"
"READ_JOL A",25,1,"B",88,5714,0,"READ"
"READ_JOL A",25,1,"B",44,3872,0,"READ"
"READ_JOL A",25,1,"B",66,3962,0,"READ"
"READ_JOL A",25,1,"B",99,5129,0,"READ"
"READ_JOL A",25,1,"B",55,1847,100,"READ"
"READ_JOL A",25,1,"B",77,6126,0,"READ"
"READ_JOL A",25,1,"B",88,4274,0,"READ"
"READ_JOL A",25,1,"B",88,3326,0,"READ"
"READ_JOL A",25,1,"B",66,4929,0,"READ"
"READ_JOL A",25,1,"B",99,2294,0,"READ"
"READ_JOL A",25,1,"B",99,7304,0,"READ"
"READ_JOL A",25,1,"B",77,3215,0,"READ"
"READ_JOL A",25,1,"B",88,8060,0,"READ"
"READ_JOL A",25,1,"B",99,4871,0,"READ"
"READ_JOL A",25,1,"B",88,3256,0,"READ"
"READ_JOL A",25,1,"B",88,5826,0,"READ"
"READ_JOL A",25,1,"B",99,4078,0,"READ"
"READ_JOL A",25,1,"B",88,1618,0,"READ"
"READ_JOL A",25,1,"S",99,2466,100,"READ"
"READ_JOL A",25,1,"S",99,3064,0,"READ"
"READ_JOL A",25,1,"S",88,3706,0,"READ"
"READ_JOL A",25,1,"S",88,3040,100,"READ"
"READ_JOL A",25,1,"S",78,3709,0,"READ"
"READ_JOL A",25,1,"S",50,4661,0,"READ"
"READ_JOL A",25,1,"S",74,3890,0,"READ"
"READ_JOL A",25,1,"S",88,5215,100,"READ"
"READ_JOL A",25,1,"S",89,3237,100,"READ"
"READ_JOL A",25,1,"S",99,3104,0,"READ"
"READ_JOL A",25,1,"S",99,2826,100,"READ"
"READ_JOL A",25,1,"S",67,2937,0,"READ"
"READ_JOL A",25,1,"S",99,2928,100,"READ"
"READ_JOL A",25,1,"S",99,2723,0,"READ"
"READ_JOL A",25,1,"S",99,3318,0,"READ"
"READ_JOL A",25,1,"S",89,3720,100,"READ"
"READ_JOL A",25,1,"S",97,6930,0,"READ"
"READ_JOL A",25,1,"S",99,3133,100,"READ"
"READ_JOL A",25,1,"S",99,6255,0,"READ"
"READ_JOL A",25,1,"S",99,2408,100,"READ"
"READ_JOL A",25,1,"U",66,8152,0,"READ"
"READ_JOL A",25,1,"U",8,4371,100,"READ"
"READ_JOL A",25,1,"U",99,6469,0,"READ"
"READ_JOL A",25,1,"U",67,3895,0,"READ"
"READ_JOL A",25,1,"U",77,6429,0,"READ"
"READ_JOL A",25,1,"U",67,4973,0,"READ"
"READ_JOL A",25,1,"U",89,4211,100,"READ"
"READ_JOL A",25,1,"U",88,1745,0,"READ"
"READ_JOL A",25,1,"U",2,9597,0,"READ"
"READ_JOL A",25,1,"U",33,8689,0,"READ"
"READ_JOL A",25,1,"U",67,6652,0,"READ"
"READ_JOL A",25,1,"U",77,3256,0,"READ"
"READ_JOL A",25,1,"U",67,5972,0,"READ"
"READ_JOL A",25,1,"U",68,3688,0,"READ"
"READ_JOL A",25,1,"U",99,4307,0,"READ"
"READ_JOL A",25,1,"U",6,6800,0,"READ"
"READ_JOL A",25,1,"U",56,3954,0,"READ"
"READ_JOL A",25,1,"U",77,4647,0,"READ"
"READ_JOL A",25,1,"U",55,6599,100,"READ"
"READ_JOL A",25,1,"U",87,3198,0,"READ"
"READ_JOL A",25,2,"F",33,3427,0,"READ"
"READ_JOL A",25,2,"F",2,2773,0,"READ"
"READ_JOL A",25,2,"F",67,2588,100,"READ"
"READ_JOL A",25,2,"F",7,5564,0,"READ"
"READ_JOL A",25,2,"F",12,2578,0,"READ"
"READ_JOL A",25,2,"F",1,2588,0,"READ"
"READ_JOL A",25,2,"F",7,5899,100,"READ"
"READ_JOL A",25,2,"F",77,3004,0,"READ"
"READ_JOL A",25,2,"F",99,3059,100,"READ"
"READ_JOL A",25,2,"F",88,5381,100,"READ"
"READ_JOL A",25,2,"F",98,2693,100,"READ"
"READ_JOL A",25,2,"F",3,5485,0,"READ"
"READ_JOL A",25,2,"F",55,2891,0,"READ"
"READ_JOL A",25,2,"F",76,2458,0,"READ"
"READ_JOL A",25,2,"F",22,3558,0,"READ"
"READ_JOL A",25,2,"F",77,1912,100,"READ"
"READ_JOL A",25,2,"F",33,1831,0,"READ"
"READ_JOL A",25,2,"F",33,10133,100,"READ"
"READ_JOL A",25,2,"F",8,2248,0,"READ"
"READ_JOL A",25,2,"F",77,2385,100,"READ"
"READ_JOL A",25,2,"B",99,3599,0,"READ"
"READ_JOL A",25,2,"B",88,4535,0,"READ"
"READ_JOL A",25,2,"B",44,3079,0,"READ"
"READ_JOL A",25,2,"B",77,4692,100,"READ"
"READ_JOL A",25,2,"B",9,4876,100,"READ"
"READ_JOL A",25,2,"B",2,3089,0,"READ"
"READ_JOL A",25,2,"B",3,2764,0,"READ"
"READ_JOL A",25,2,"B",99,2675,100,"READ"
"READ_JOL A",25,2,"B",99,2491,100,"READ"
"READ_JOL A",25,2,"B",88,11679,100,"READ"
"READ_JOL A",25,2,"B",99,2751,0,"READ"
"READ_JOL A",25,2,"B",88,3508,0,"READ"
"READ_JOL A",25,2,"B",77,2116,100,"READ"
"READ_JOL A",25,2,"B",23,2534,0,"READ"
"READ_JOL A",25,2,"B",33,5430,0,"READ"
"READ_JOL A",25,2,"B",88,2218,100,"READ"
"READ_JOL A",25,2,"B",66,2264,0,"READ"
"READ_JOL A",25,2,"B",99,2893,0,"READ"
"READ_JOL A",25,2,"B",55,5905,0,"READ"
"READ_JOL A",25,2,"B",99,3241,0,"READ"
"READ_JOL A",25,2,"S",66,2640,100,"READ"
"READ_JOL A",25,2,"S",55,3958,0,"READ"
"READ_JOL A",25,2,"S",4,7323,100,"READ"
"READ_JOL A",25,2,"S",88,5998,0,"READ"
"READ_JOL A",25,2,"S",88,1964,100,"READ"
"READ_JOL A",25,2,"S",5,2950,100,"READ"
"READ_JOL A",25,2,"S",99,2712,0,"READ"
"READ_JOL A",25,2,"S",100,5607,0,"READ"
"READ_JOL A",25,2,"S",88,7191,0,"READ"
"READ_JOL A",25,2,"S",99,4387,100,"READ"
"READ_JOL A",25,2,"S",66,5063,0,"READ"
"READ_JOL A",25,2,"S",100,4619,100,"READ"
"READ_JOL A",25,2,"S",66,2859,0,"READ"
"READ_JOL A",25,2,"S",88,5113,100,"READ"
"READ_JOL A",25,2,"S",88,3785,100,"READ"
"READ_JOL A",25,2,"S",66,5916,100,"READ"
"READ_JOL A",25,2,"S",99,2631,0,"READ"
"READ_JOL A",25,2,"S",66,3461,100,"READ"
"READ_JOL A",25,2,"S",99,2952,0,"READ"
"READ_JOL A",25,2,"S",77,2240,100,"READ"
"READ_JOL A",25,2,"U",23,4523,0,"READ"
"READ_JOL A",25,2,"U",88,4183,100,"READ"
"READ_JOL A",25,2,"U",77,8029,0,"READ"
"READ_JOL A",25,2,"U",55,5207,0,"READ"
"READ_JOL A",25,2,"U",11,3595,0,"READ"
"READ_JOL A",25,2,"U",2,5732,0,"READ"
"READ_JOL A",25,2,"U",3,3497,0,"READ"
"READ_JOL A",25,2,"U",44,3430,0,"READ"
"READ_JOL A",25,2,"U",88,3216,0,"READ"
"READ_JOL A",25,2,"U",2,4464,0,"READ"
"READ_JOL A",25,2,"U",99,2595,0,"READ"
"READ_JOL A",25,2,"U",66,2499,0,"READ"
"READ_JOL A",25,2,"U",77,3862,0,"READ"
"READ_JOL A",25,2,"U",77,3570,0,"READ"
"READ_JOL A",25,2,"U",6,6518,0,"READ"
"READ_JOL A",25,2,"U",66,3545,100,"READ"
"READ_JOL A",25,2,"U",4,6416,0,"READ"
"READ_JOL A",25,2,"U",56,4897,0,"READ"
"READ_JOL A",25,2,"U",22,4039,100,"READ"
"READ_JOL A",25,2,"U",77,15020,0,"READ"
"READ_JOL B",26,1,"F",75,4167,100,"READ"
"READ_JOL B",26,1,"F",50,5546,100,"READ"
"READ_JOL B",26,1,"F",100,4370,0,"READ"
"READ_JOL B",26,1,"F",75,4703,0,"READ"
"READ_JOL B",26,1,"F",100,3763,0,"READ"
"READ_JOL B",26,1,"F",20,3960,0,"READ"
"READ_JOL B",26,1,"F",80,3915,0,"READ"
"READ_JOL B",26,1,"F",100,2433,100,"READ"
"READ_JOL B",26,1,"F",100,5940,100,"READ"
"READ_JOL B",26,1,"F",100,3737,100,"READ"
"READ_JOL B",26,1,"F",100,1878,100,"READ"
"READ_JOL B",26,1,"F",100,2732,0,"READ"
"READ_JOL B",26,1,"F",100,2707,100,"READ"
"READ_JOL B",26,1,"F",100,4078,0,"READ"
"READ_JOL B",26,1,"F",75,3932,100,"READ"
"READ_JOL B",26,1,"F",100,3344,100,"READ"
"READ_JOL B",26,1,"F",100,2131,0,"READ"
"READ_JOL B",26,1,"F",100,3712,0,"READ"
"READ_JOL B",26,1,"F",100,3359,100,"READ"
"READ_JOL B",26,1,"F",100,3510,100,"READ"
"READ_JOL B",26,1,"B",100,2724,0,"READ"
"READ_JOL B",26,1,"B",100,2910,0,"READ"
"READ_JOL B",26,1,"B",100,2383,0,"READ"
"READ_JOL B",26,1,"B",100,3717,0,"READ"
"READ_JOL B",26,1,"B",75,3056,0,"READ"
"READ_JOL B",26,1,"B",75,2095,100,"READ"
"READ_JOL B",26,1,"B",50,3195,0,"READ"
"READ_JOL B",26,1,"B",100,3612,100,"READ"
"READ_JOL B",26,1,"B",75,4790,0,"READ"
"READ_JOL B",26,1,"B",50,4810,0,"READ"
"READ_JOL B",26,1,"B",75,3663,0,"READ"
"READ_JOL B",26,1,"B",100,2068,0,"READ"
"READ_JOL B",26,1,"B",75,4350,0,"READ"
"READ_JOL B",26,1,"B",100,4304,0,"READ"
"READ_JOL B",26,1,"B",75,2252,0,"READ"
"READ_JOL B",26,1,"B",75,4021,0,"READ"
"READ_JOL B",26,1,"B",100,3574,0,"READ"
"READ_JOL B",26,1,"B",100,2466,0,"READ"
"READ_JOL B",26,1,"B",100,3863,100,"READ"
"READ_JOL B",26,1,"B",100,3352,0,"READ"
"READ_JOL B",26,1,"S",100,1748,0,"READ"
"READ_JOL B",26,1,"S",100,3683,100,"READ"
"READ_JOL B",26,1,"S",100,1594,100,"READ"
"READ_JOL B",26,1,"S",100,1617,0,"READ"
"READ_JOL B",26,1,"S",100,2559,0,"READ"
"READ_JOL B",26,1,"S",100,2773,100,"READ"
"READ_JOL B",26,1,"S",100,3998,100,"READ"
"READ_JOL B",26,1,"S",100,1612,100,"READ"
"READ_JOL B",26,1,"S",100,2512,100,"READ"
"READ_JOL B",26,1,"S",100,4399,0,"READ"
"READ_JOL B",26,1,"S",100,2673,100,"READ"
"READ_JOL B",26,1,"S",100,5171,0,"READ"
"READ_JOL B",26,1,"S",100,1882,100,"READ"
"READ_JOL B",26,1,"S",75,5659,0,"READ"
"READ_JOL B",26,1,"S",100,2139,100,"READ"
"READ_JOL B",26,1,"S",100,2008,0,"READ"
"READ_JOL B",26,1,"S",100,1543,0,"READ"
"READ_JOL B",26,1,"S",100,4365,0,"READ"
"READ_JOL B",26,1,"S",100,1923,0,"READ"
"READ_JOL B",26,1,"S",100,2447,0,"READ"
"READ_JOL B",26,1,"U",0,2913,0,"READ"
"READ_JOL B",26,1,"U",50,2407,0,"READ"
"READ_JOL B",26,1,"U",50,10559,0,"READ"
"READ_JOL B",26,1,"U",0,4388,0,"READ"
"READ_JOL B",26,1,"U",0,1647,0,"READ"
"READ_JOL B",26,1,"U",0,2487,0,"READ"
"READ_JOL B",26,1,"U",0,5194,0,"READ"
"READ_JOL B",26,1,"U",100,3046,100,"READ"
"READ_JOL B",26,1,"U",25,7662,0,"READ"
"READ_JOL B",26,1,"U",0,4842,0,"READ"
"READ_JOL B",26,1,"U",0,2206,0,"READ"
"READ_JOL B",26,1,"U",0,2018,0,"READ"
"READ_JOL B",26,1,"U",20,4522,0,"READ"
"READ_JOL B",26,1,"U",25,3755,100,"READ"
"READ_JOL B",26,1,"U",0,3678,0,"READ"
"READ_JOL B",26,1,"U",50,4530,0,"READ"
"READ_JOL B",26,1,"U",20,6299,0,"READ"
"READ_JOL B",26,1,"U",25,6130,100,"READ"
"READ_JOL B",26,1,"U",0,1999,100,"READ"
"READ_JOL B",26,2,"F",100,2952,0,"READ"
"READ_JOL B",26,2,"F",100,3841,100,"READ"
"READ_JOL B",26,2,"F",75,3363,0,"READ"
"READ_JOL B",26,2,"F",50,4344,100,"READ"
"READ_JOL B",26,2,"F",50,2020,0,"READ"
"READ_JOL B",26,2,"F",100,2152,100,"READ"
"READ_JOL B",26,2,"F",50,2586,0,"READ"
"READ_JOL B",26,2,"F",50,2951,0,"READ"
"READ_JOL B",26,2,"F",100,3168,0,"READ"
"READ_JOL B",26,2,"F",50,5214,0,"READ"
"READ_JOL B",26,2,"F",100,1555,0,"READ"
"READ_JOL B",26,2,"F",50,4800,0,"READ"
"READ_JOL B",26,2,"F",50,2382,100,"READ"
"READ_JOL B",26,2,"F",75,3496,100,"READ"
"READ_JOL B",26,2,"F",100,1949,100,"READ"
"READ_JOL B",26,2,"F",100,4053,0,"READ"
"READ_JOL B",26,2,"F",10,2133,0,"READ"
"READ_JOL B",26,2,"F",100,1657,100,"READ"
"READ_JOL B",26,2,"F",100,2048,100,"READ"
"READ_JOL B",26,2,"F",100,1801,0,"READ"
"READ_JOL B",26,2,"B",100,2245,0,"READ"
"READ_JOL B",26,2,"B",100,1898,0,"READ"
"READ_JOL B",26,2,"B",100,1727,0,"READ"
"READ_JOL B",26,2,"B",100,2050,0,"READ"
"READ_JOL B",26,2,"B",50,4464,0,"READ"
"READ_JOL B",26,2,"B",100,1531,0,"READ"
"READ_JOL B",26,2,"B",50,3103,0,"READ"
"READ_JOL B",26,2,"B",100,3531,0,"READ"
"READ_JOL B",26,2,"B",100,1905,0,"READ"
"READ_JOL B",26,2,"B",100,2535,100,"READ"
"READ_JOL B",26,2,"B",50,2811,0,"READ"
"READ_JOL B",26,2,"B",25,4260,0,"READ"
"READ_JOL B",26,2,"B",0,2803,0,"READ"
"READ_JOL B",26,2,"B",50,3124,0,"READ"
"READ_JOL B",26,2,"B",100,5643,0,"READ"
"READ_JOL B",26,2,"B",100,2031,100,"READ"
"READ_JOL B",26,2,"B",50,6284,0,"READ"
"READ_JOL B",26,2,"B",75,5048,0,"READ"
"READ_JOL B",26,2,"B",100,2054,0,"READ"
"READ_JOL B",26,2,"B",75,3856,0,"READ"
"READ_JOL B",26,2,"S",100,2357,0,"READ"
"READ_JOL B",26,2,"S",100,1689,0,"READ"
"READ_JOL B",26,2,"S",100,2267,0,"READ"
"READ_JOL B",26,2,"S",75,4062,0,"READ"
"READ_JOL B",26,2,"S",100,1400,0,"READ"
"READ_JOL B",26,2,"S",50,2458,100,"READ"
"READ_JOL B",26,2,"S",100,4196,100,"READ"
"READ_JOL B",26,2,"S",100,1570,100,"READ"
"READ_JOL B",26,2,"S",100,2122,0,"READ"
"READ_JOL B",26,2,"S",50,4337,0,"READ"
"READ_JOL B",26,2,"S",100,1656,0,"READ"
"READ_JOL B",26,2,"S",75,3984,0,"READ"
"READ_JOL B",26,2,"S",100,1653,100,"READ"
"READ_JOL B",26,2,"S",100,1860,0,"READ"
"READ_JOL B",26,2,"S",100,3087,0,"READ"
"READ_JOL B",26,2,"S",100,1874,100,"READ"
"READ_JOL B",26,2,"S",100,6719,0,"READ"
"READ_JOL B",26,2,"S",100,1573,0,"READ"
"READ_JOL B",26,2,"S",100,2619,0,"READ"
"READ_JOL B",26,2,"S",100,1780,100,"READ"
"READ_JOL B",26,2,"U",0,2487,0,"READ"
"READ_JOL B",26,2,"U",0,2578,0,"READ"
"READ_JOL B",26,2,"U",0,4639,0,"READ"
"READ_JOL B",26,2,"U",0,1730,0,"READ"
"READ_JOL B",26,2,"U",0,2075,0,"READ"
"READ_JOL B",26,2,"U",0,2158,0,"READ"
"READ_JOL B",26,2,"U",0,1572,0,"READ"
"READ_JOL B",26,2,"U",0,1855,0,"READ"
"READ_JOL B",26,2,"U",0,3363,0,"READ"
"READ_JOL B",26,2,"U",0,4144,0,"READ"
"READ_JOL B",26,2,"U",0,6834,0,"READ"
"READ_JOL B",26,2,"U",25,2126,0,"READ"
"READ_JOL B",26,2,"U",25,5576,0,"READ"
"READ_JOL B",26,2,"U",25,3077,0,"READ"
"READ_JOL B",26,2,"U",25,3879,0,"READ"
"READ_JOL B",26,2,"U",0,1654,0,"READ"
"READ_JOL B",26,2,"U",0,1823,0,"READ"
"READ_JOL B",26,2,"U",0,1889,0,"READ"
"READ_JOL B",26,2,"U",100,4251,0,"READ"
"READ_JOL B",26,2,"U",25,3900,0,"READ"
"READ_JOL C",27,1,"F",45,6378,0,"READ"
"READ_JOL C",27,1,"F",95,5243,100,"READ"
"READ_JOL C",27,1,"F",85,5806,100,"READ"
"READ_JOL C",27,1,"F",20,4669,100,"READ"
"READ_JOL C",27,1,"F",75,6724,100,"READ"
"READ_JOL C",27,1,"F",90,2819,0,"READ"
"READ_JOL C",27,1,"F",20,3850,100,"READ"
"READ_JOL C",27,1,"F",90,2593,0,"READ"
"READ_JOL C",27,1,"F",85,9179,100,"READ"
"READ_JOL C",27,1,"F",90,5406,100,"READ"
"READ_JOL C",27,1,"F",70,3216,0,"READ"
"READ_JOL C",27,1,"F",8,7940,100,"READ"
"READ_JOL C",27,1,"F",100,2609,0,"READ"
"READ_JOL C",27,1,"F",65,10091,0,"READ"
"READ_JOL C",27,1,"F",95,4315,100,"READ"
"READ_JOL C",27,1,"F",100,2666,0,"READ"
"READ_JOL C",27,1,"F",90,3239,100,"READ"
"READ_JOL C",27,1,"F",100,3253,100,"READ"
"READ_JOL C",27,1,"F",100,5211,0,"READ"
"READ_JOL C",27,1,"F",90,5508,100,"READ"
"READ_JOL C",27,1,"B",75,3709,100,"READ"
"READ_JOL C",27,1,"B",100,2111,100,"READ"
"READ_JOL C",27,1,"B",80,4496,100,"READ"
"READ_JOL C",27,1,"B",50,7948,100,"READ"
"READ_JOL C",27,1,"B",85,3096,0,"READ"
"READ_JOL C",27,1,"B",75,5171,100,"READ"
"READ_JOL C",27,1,"B",85,3398,0,"READ"
"READ_JOL C",27,1,"B",95,2941,100,"READ"
"READ_JOL C",27,1,"B",100,2615,100,"READ"
"READ_JOL C",27,1,"B",100,3733,100,"READ"
"READ_JOL C",27,1,"B",95,4542,0,"READ"
"READ_JOL C",27,1,"B",80,2635,100,"READ"
"READ_JOL C",27,1,"B",85,2874,0,"READ"
"READ_JOL C",27,1,"B",80,5167,100,"READ"
"READ_JOL C",27,1,"B",35,7846,100,"READ"
"READ_JOL C",27,1,"B",90,2879,0,"READ"
"READ_JOL C",27,1,"B",100,2919,100,"READ"
"READ_JOL C",27,1,"B",100,2871,0,"READ"
"READ_JOL C",27,1,"B",90,3631,100,"READ"
"READ_JOL C",27,1,"B",90,3494,100,"READ"
"READ_JOL C",27,1,"S",100,4562,100,"READ"
